(4192;1085) 
(2484;2134) 
(2125;2799) 
(3933;1172) 
(903;1065) 
(3593;616) 
(2059;2870) 
(2092;2563) 
(3702;1129) 
(2656;1959) 
(1010;738) 
(843;439) 
(3926;1233) 
(2377;2705) 
(505;805) 
(3664;675) 
(2452;2921) 
(2170;2514) 
(3851;574) 
(3842;1255) 
(777;1112) 
(3902;1084) 
(2225;2573) 
(2143;2942) 
(4100;601) 
(4462;612) 
(662;958) 
(2303;2250) 
(524;532) 
(3930;1295) 
(997;835) 
(4411;914) 
(2320;2116) 
(2234;2216) 
(1023;808) 
(1054;593) 
(1925;2637) 
(4453;749) 
(465;841) 
(2303;2812) 
(2732;2616) 
(3772;1135) 
(3781;838) 
(2724;2708) 
(2177;2695) 
(3644;729) 
(534;616) 
(2824;2259) 
(2005;2468) 
(3867;505) 
(2445;2741) 
(2177;2444) 
(2078;1928) 
(4270;1179) 
(4357;801) 
(1101;601) 
(728;692) 
(4025;695) 
(3914;1244) 
(3831;707) 
(2661;2215) 
(872;564) 
(1161;668) 
(3860;1128) 
(476;680) 
(2510;1908) 
(2577;2178) 
(2824;2702) 
(2367;1990) 
(2232;2736) 
(4041;1187) 
(4359;712) 
(2862;2520) 
(827;755) 
(1060;859) 
(3775;517) 
(2646;2447) 
(677;701) 
(3824;1029) 
(2099;2216) 
(914;1085) 
(4024;554) 
(3679;596) 
(1926;2732) 
(843;527) 
(4495;807) 
(3562;638) 
(2430;2713) 
(452;811) 
(820;1067) 
(4091;934) 
(1996;2479) 
(2941;2397) 
(1021;720) 
(3730;647) 
(2897;2707) 
(504;563) 
(2114;2863) 
(2158;2202) 
(2848;2659) 
(2725;2620) 
(2399;1982) 
(2319;2913) 
(491;897) 
(2446;2230) 
(3950;893) 
(954;510) 
(4078;774) 
(2298;1925) 
(796;462) 
(2382;2035) 
(3674;764) 
(2262;2462) 
(2438;2365) 
(2364;2360) 
(1033;1055) 
(4079;1174) 
(2705;2019) 
(4304;1066) 
(2568;2377) 
(2296;2882) 
(3613;722) 
(3957;947) 
(3722;614) 
(2242;2406) 
(2534;2353) 
(2448;2769) 
(672;847) 
(2600;2739) 
(2699;1993) 
(2688;2535) 
(1040;899) 
(1974;2544) 
(2727;2221) 
(2379;1813) 
(946;453) 
(2191;2789) 
(1098;981) 
(916;739) 
(1060;582) 
(967;894) 
(2452;2119) 
(2471;1980) 
(2852;2442) 
(4022;1102) 
(4087;906) 
(1969;2618) 
(633;912) 
(2780;2357) 
(761;531) 
(4317;618) 
(2187;2866) 
(2359;2743) 
(3752;1097) 
(4330;765) 
(2556;2938) 
(3961;848) 
(2433;2428) 
(4008;1251) 
(989;622) 
(3765;959) 
(2082;2487) 
(992;567) 
(1877;2569) 
(2840;2142) 
(3654;798) 
(4063;709) 
(1832;2369) 
(965;640) 
(976;1037) 
(709;1102) 
(3612;1000) 
(4059;1208) 
(639;963) 
(994;525) 
(2989;2434) 
(4285;662) 
(3743;957) 
(2705;2276) 
(2079;2205) 
(2296;1895) 
(1053;921) 
(4081;930) 
(4113;836) 
(2636;2426) 
(1032;853) 
(2716;2361) 
(632;689) 
(3854;1190) 
(2043;2336) 
(2370;2240) 
(3918;811) 
(2418;2965) 
(2681;2537) 
(980;1049) 
(864;916) 
(2467;2271) 
(2770;2076) 
(870;762) 
(660;1009) 
(770;927) 
(3813;671) 
(4412;577) 
(2538;2425) 
(4428;625) 
(2753;2621) 
(844;752) 
(2455;2286) 
(731;866) 
(3898;539) 
(749;1127) 
(4161;1229) 
(2014;1983) 
(875;761) 
(775;607) 
(587;837) 
(624;1124) 
(3510;756) 
(2771;2563) 
(2663;2191) 
(2351;2534) 
(2376;2328) 
(511;950) 
(4344;671) 
(1878;2662) 
(4166;1215) 
(637;738) 
(4310;1089) 
(2038;2144) 
(987;755) 
(2834;2504) 
(2565;1921) 
(2257;2079) 
(3810;1091) 
(757;997) 
(2114;2739) 
(989;1053) 
(1916;2647) 
(809;1024) 
(2105;1884) 
(3634;588) 
(3524;903) 
(2135;2035) 
(2422;2141) 
(4038;666) 
(934;818) 
(4217;647) 
(2779;2042) 
(3952;629) 
(4149;606) 
(4239;1028) 
(2248;2211) 
(4386;621) 
(2531;2650) 
(954;818) 
(4185;719) 
(2570;1898) 
(880;478) 
(2813;2027) 
(2825;2010) 
(1960;2176) 
(3860;1220) 
(4003;1011) 
(843;1100) 
(3574;734) 
(2144;2164) 
(564;543) 
(1079;664) 
(4425;892) 
(1048;688) 
(2747;2733) 
(3611;547) 
(4264;925) 
(745;884) 
(933;801) 
(829;1086) 
(2657;2086) 
(1096;644) 
(909;815) 
(963;851) 
(440;943) 
(2592;2446) 
(2737;2137) 
(526;527) 
(2081;1915) 
(4419;1039) 
(3878;772) 
(2668;2816) 
(802;1031) 
(2047;2333) 
(696;963) 
(4130;819) 
(4091;1229) 
(2945;2221) 
(859;733) 
(2492;2720) 
(2350;2558) 
(876;766) 
(4256;1146) 
(3802;1244) 
(1013;573) 
(4369;763) 
(2751;2314) 
(1032;497) 
(471;755) 
(1992;2838) 
(873;1101) 
(4212;741) 
(1910;2503) 
(2962;2351) 
(836;428) 
(2280;2389) 
(3871;1163) 
(2374;2399) 
(3721;1022) 
(3758;1006) 
(1142;738) 
(3517;764) 
(3663;1045) 
(2122;2238) 
(824;527) 
(4033;889) 
(1942;2549) 
(406;788) 
(936;1017) 
(3890;1255) 
(3595;987) 
(3681;834) 
(2476;2209) 
(4296;1195) 
(752;901) 
(836;727) 
(3779;927) 
(2574;2321) 
(2148;2223) 
(4003;1054) 
(2299;2759) 
(1057;566) 
(3990;730) 
(3865;1118) 
(820;659) 
(2270;2656) 
(2395;1968) 
(723;425) 
(978;1136) 
(2644;2069) 
(933;1130) 
(2025;1939) 
(1160;878) 
(2389;2916) 
(4226;1043) 
(4477;742) 
(2646;2446) 
(2550;2319) 
(1016;947) 
(2575;1924) 
(4264;899) 
(1076;928) 
(2103;1987) 
(861;1188) 
(4336;915) 
(501;1012) 
(3642;976) 
(3919;1014) 
(2190;2929) 
(752;1152) 
(1084;728) 
(799;566) 
(2732;2833) 
(2064;1956) 
(1034;506) 
(1123;946) 
(2521;2536) 
(1033;695) 
(622;843) 
(4129;699) 
(620;815) 
(4396;810) 
(717;969) 
(4273;977) 
(699;989) 
(4266;1054) 
(2149;1889) 
(891;522) 
(1084;645) 
(4113;929) 
(2790;2148) 
(3823;1059) 
(4045;1256) 
(4137;546) 
(911;1063) 
(3788;1203) 
(2201;2562) 
(2350;2390) 
(1109;606) 
(2928;2342) 
(3760;766) 
(2125;1926) 
(4154;838) 
(3987;1133) 
(477;650) 
(2529;2581) 
(4101;1049) 
(3882;1058) 
(2137;1987) 
(2581;1934) 
(2697;2627) 
(1008;693) 
(4247;914) 
(2546;2113) 
(2625;2056) 
(2660;1865) 
(3768;653) 
(2388;2006) 
(682;1060) 
(2089;2500) 
(2717;2036) 
(3985;868) 
(2523;2892) 
(2731;2416) 
(4433;891) 
(1010;770) 
(646;839) 
(3935;844) 
(4312;1101) 
(728;1164) 
(4305;826) 
(726;1184) 
(3803;1053) 
(2177;2692) 
(653;500) 
(2078;1926) 
(2260;2961) 
(2507;1810) 
(3631;900) 
(1167;746) 
(3848;1122) 
(900;477) 
(2655;2590) 
(810;630) 
(2244;2803) 
(2291;2709) 
(3558;699) 
(2114;2585) 
(3992;1299) 
(836;541) 
(1963;2297) 
(4272;688) 
(2723;2424) 
(780;737) 
(517;974) 
(4346;947) 
(4417;856) 
(2360;2618) 
(2833;2401) 
(2341;2356) 
(2525;1940) 
(1860;2494) 
(3644;958) 
(2442;2627) 
(2561;2139) 
(578;906) 
(4074;1077) 
(3655;562) 
(1009;715) 
(2484;2207) 
(3987;592) 
(3821;981) 
(2828;2522) 
(761;932) 
(2673;2482) 
(890;1137) 
(1901;2068) 
(4014;1205) 
(4304;664) 
(4057;1027) 
(3848;628) 
(2528;2707) 
(4262;1052) 
(1143;974) 
(911;1015) 
(3679;951) 
(2745;1932) 
(2501;1861) 
(2249;2461) 
(2100;1981) 
(3804;1156) 
(4092;743) 
(3732;857) 
(2589;1831) 
(2592;2883) 
(3676;910) 
(2845;2701) 
(2525;2214) 
(767;1032) 
(4016;625) 
(3726;894) 
(2217;2251) 
(3637;893) 
(2263;1886) 
(917;621) 
(4236;916) 
(827;772) 
(3996;1030) 
(2689;2260) 
(3687;1114) 
(913;1002) 
(606;624) 
(711;929) 
(565;791) 
(2905;2393) 
(2554;1944) 
(3672;1008) 
(4056;713) 
(3972;597) 
(4072;1277) 
(1902;2574) 
(1168;698) 
(919;760) 
(2189;2116) 
(2830;2254) 
(455;711) 
(2594;2296) 
(812;1114) 
(4352;1102) 
(2969;2312) 
(2086;2094) 
(928;550) 
(3997;1064) 
(833;610) 
(1035;1051) 
(3842;985) 
(2698;2363) 
(3548;605) 
(898;629) 
(898;594) 
(4099;1280) 
(2140;2355) 
(2007;2350) 
(795;791) 
(4018;1035) 
(4125;792) 
(2304;2459) 
(430;864) 
(1997;2426) 
(3735;904) 
(4390;729) 
(486;642) 
(3935;623) 
(1024;1056) 
(1995;2242) 
(444;637) 
(1107;552) 
(3820;599) 
(4074;1249) 
(3973;967) 
(2305;1995) 
(2649;2108) 
(2543;2371) 
(2761;2191) 
(2713;2719) 
(2724;2752) 
(4178;1213) 
(3682;830) 
(2769;2765) 
(3995;1185) 
(777;928) 
(962;708) 
(1163;860) 
(2847;2381) 
(2334;1891) 
(2761;2861) 
(4137;936) 
(4449;889) 
(4163;1131) 
(2486;2896) 
(693;504) 
(2159;2645) 
(3726;629) 
(3878;737) 
(2153;2788) 
(3660;1128) 
(1839;2235) 
(4350;787) 
(3996;517) 
(3991;1239) 
(3809;919) 
(724;1167) 
(2913;2241) 
(2544;2705) 
(677;1123) 
(2102;2281) 
(4158;873) 
(3880;1234) 
(597;811) 
(2173;1936) 
(2607;2724) 
(2555;2378) 
(889;605) 
(4278;676) 
(3760;1032) 
(4110;554) 
(567;905) 
(1974;2776) 
(1861;2480) 
(2426;1894) 
(584;582) 
(2421;2399) 
(1077;666) 
(682;980) 
(2707;2608) 
(999;700) 
(4052;735) 
(2808;2484) 
(4129;1140) 
(4086;987) 
(4338;1155) 
(2808;2453) 
(493;887) 
(4182;537) 
(635;982) 
(3866;1188) 
(2086;2344) 
(1147;612) 
(890;717) 
(414;731) 
(797;1147) 
(2911;2325) 
(2438;2232) 
(855;1037) 
(2543;1828) 
(2030;2818) 
(4169;697) 
(2484;2701) 
(1051;554) 
(2714;1938) 
(2648;2835) 
(3852;1113) 
(2772;2412) 
(822;520) 
(2326;2851) 
(1931;2737) 
(626;496) 
(4315;612) 
(4010;1065) 
(2776;2474) 
(2544;2454) 
(1026;481) 
(1167;771) 
(3768;840) 
(4018;676) 
(2925;2116) 
(4344;649) 
(2545;2105) 
(2428;2725) 
(1012;1024) 
(2684;2253) 
(3878;941) 
(2656;2132) 
(4022;785) 
(451;934) 
(4232;505) 
(4102;579) 
(3960;1138) 
(3716;1040) 
(3743;732) 
(1880;2444) 
(4478;886) 
(3948;620) 
(644;557) 
(2890;2416) 
(2050;2222) 
(1136;596) 
(2829;2142) 
(2200;2501) 
(2948;2323) 
(4172;838) 
(3980;814) 
(4137;501) 
(3758;516) 
(1000;522) 
(4025;769) 
(4447;742) 
(2808;2659) 
(2509;2480) 
(591;534) 
(3791;835) 
(3956;654) 
(3715;759) 
(2950;2190) 
(2115;2318) 
(4353;622) 
(1148;821) 
(622;1030) 
(2071;2786) 
(2189;2766) 
(2503;2987) 
(2401;1804) 
(4254;833) 
(2712;2124) 
(789;752) 
(2320;2177) 
(2707;2771) 
(501;698) 
(2414;2093) 
(2253;2766) 
(983;791) 
(3898;1274) 
(2625;2064) 
(615;1114) 
(2224;1871) 
(2265;2243) 
(2197;2653) 
(1999;2587) 
(2790;2456) 
(749;914) 
(798;425) 
(2821;1996) 
(2359;2002) 
(924;556) 
(701;721) 
(2613;2335) 
(4467;859) 
(3854;628) 
(2156;2401) 
(705;576) 
(4161;997) 
(2034;2029) 
(3930;1155) 
(2741;2672) 
(3924;815) 
(3871;624) 
(4036;641) 
(3855;734) 
(2165;2441) 
(830;1102) 
(2633;2182) 
(3543;832) 
(492;700) 
(4349;848) 
(2161;2098) 
(1048;1023) 
(542;924) 
(4446;909) 
(2069;2386) 
(730;1015) 
(3720;637) 
(3952;1206) 
(2625;2044) 
(2420;2901) 
(3920;1268) 
(2785;1946) 
(864;1005) 
(1009;628) 
(2212;2651) 
(4463;923) 
(3952;1082) 
(3614;1069) 
(2515;2824) 
(2591;2474) 
(4370;1075) 
(2863;2101) 
(3821;1016) 
(3888;1078) 
(867;564) 
(4138;1116) 
(2265;2727) 
(3676;1043) 
(908;950) 
(4459;955) 
(667;708) 
(4400;1045) 
(3673;1131) 
(607;450) 
(2628;2047) 
(1005;1040) 
(3973;753) 
(502;719) 
(4304;1099) 
(681;544) 
(4389;615) 
(2094;2005) 
(1923;2385) 
(2269;2276) 
(2081;2287) 
(2444;2131) 
(2210;1981) 
(4033;1255) 
(659;455) 
(4274;967) 
(2115;2243) 
(2122;2817) 
(1948;2008) 
(2830;2065) 
(2969;2544) 
(480;887) 
(4268;1154) 
(686;830) 
(483;1033) 
(3784;1248) 
(1895;2704) 
(2900;2289) 
(2577;2573) 
(2679;2243) 
(727;1142) 
(4264;679) 
(2307;2434) 
(2599;2631) 
(2546;1848) 
(883;966) 
(2988;2363) 
(2103;1916) 
(525;613) 
(4333;595) 
(2538;2333) 
(565;906) 
(536;697) 
(2264;2772) 
(1007;593) 
(557;887) 
(2542;2533) 
(3701;856) 
(2030;2796) 
(831;1055) 
(2099;2701) 
(872;1180) 
(2480;2462) 
(2263;2817) 
(3598;701) 
(1996;2688) 
(2171;2215) 
(3810;981) 
(3650;916) 
(2566;2598) 
(2550;2431) 
(4214;856) 
(2686;2926) 
(1917;2591) 
(481;682) 
(3764;724) 
(571;1042) 
(4194;562) 
(4354;786) 
(2325;2138) 
(2544;2760) 
(4013;952) 
(4034;1147) 
(2875;2547) 
(2732;2695) 
(2412;2741) 
(4425;546) 
(2413;2948) 
(2334;2366) 
(715;669) 
(2427;2178) 
(697;769) 
(2940;2440) 
(2553;1991) 
(2582;2732) 
(2248;2613) 
(2669;2361) 
(4352;563) 
(4332;599) 
(4209;1214) 
(3746;872) 
(824;1128) 
(2224;1876) 
(943;556) 
(2255;2800) 
(511;824) 
(2558;2354) 
(2112;2752) 
(1953;2738) 
(2070;1920) 
(592;766) 
(4421;764) 
(4016;870) 
(525;520) 
(2537;2158) 
(871;843) 
(1811;2500) 
(2502;2984) 
(1905;2696) 
(2625;2346) 
(2799;2408) 
(2638;2158) 
(2443;2076) 
(3682;697) 
(2021;2639) 
(3868;1156) 
(4158;987) 
(2175;2358) 
(2005;2647) 
(2153;1864) 
(4070;687) 
(783;696) 
(3628;1117) 
(1088;834) 
(2284;1937) 
(982;818) 
(1908;2359) 
(4136;578) 
(2598;2017) 
(4107;1155) 
(1078;748) 
(2313;2562) 
(1142;696) 
(2564;2052) 
(1969;2677) 
(2575;2547) 
(1926;2583) 
(3638;1065) 
(796;691) 
(1834;2238) 
(2039;2345) 
(3826;658) 
(2333;2890) 
(522;781) 
(2589;1894) 
(2315;2993) 
(2323;1814) 
(4103;679) 
(1965;2017) 
(3985;504) 
(466;834) 
(4234;596) 
(4320;1115) 
(4097;1065) 
(4011;632) 
(4380;995) 
(3564;1015) 
(4099;1064) 
(3915;813) 
(4114;1269) 
(748;559) 
(4164;741) 
(2056;2047) 
(4394;660) 
(2661;2065) 
(4400;898) 
(467;882) 
(2089;2619) 
(2120;2518) 
(3511;879) 
(2272;2027) 
(3831;1191) 
(2257;2597) 
(2436;2413) 
(4092;501) 
(2415;2036) 
(603;748) 
(1089;885) 
(648;669) 
(922;851) 
(4107;875) 
(3770;815) 
(2124;2022) 
(2967;2519) 
(2650;2852) 
(2059;2453) 
(2925;2519) 
(2220;2523) 
(3964;687) 
(3884;529) 
(2102;2607) 
(880;807) 
(3599;568) 
(3976;1200) 
(3913;1003) 
(1848;2380) 
(2545;2197) 
(3878;557) 
(3903;573) 
(1965;2280) 
(980;1002) 
(3538;837) 
(4281;800) 
(551;868) 
(2257;2230) 
(4330;533) 
(3599;864) 
(1126;932) 
(2405;1982) 
(1869;2471) 
(1922;2207) 
(3933;954) 
(2317;2644) 
(4105;589) 
(788;1030) 
(808;1103) 
(1058;1002) 
(4387;543) 
(1029;519) 
(4022;772) 
(2562;2976) 
(888;829) 
(684;831) 
(3721;759) 
(4111;1208) 
(4361;1009) 
(2296;2809) 
(427;718) 
(4004;1075) 
(3854;1113) 
(3676;548) 
(4192;624) 
(3931;1044) 
(4241;1112) 
(1965;2684) 
(2648;2139) 
(4143;1187) 
(4304;1116) 
(3615;986) 
(2876;2650) 
(2195;2270) 
(2648;2503) 
(581;1095) 
(926;794) 
(1148;970) 
(4136;754) 
(2392;2155) 
(906;1062) 
(788;535) 
(2103;2647) 
(1008;472) 
(3858;661) 
(1876;2262) 
(813;535) 
(3591;761) 
(4270;872) 
(4309;1096) 
(3990;871) 
(3882;728) 
(980;814) 
(2114;2614) 
(3914;640) 
(514;819) 
(2590;2069) 
(3911;720) 
(2212;2026) 
(4310;1137) 
(3987;753) 
(2551;2596) 
(4083;1053) 
(962;880) 
(2658;2347) 
(2584;2427) 
(690;652) 
(2126;2654) 
(2273;2863) 
(2621;2938) 
(633;608) 
(4390;834) 
(493;624) 
(915;735) 
(3750;936) 
(701;1116) 
(1116;571) 
(1005;514) 
(2770;2297) 
(4202;899) 
(3867;925) 
(641;636) 
(4196;1014) 
(754;590) 
(3716;662) 
(3925;575) 
(2589;1991) 
(3918;1223) 
(2779;2129) 
(848;1029) 
(1030;720) 
(3971;1248) 
(2042;2614) 
(762;1011) 
(2178;2516) 
(944;528) 
(1075;543) 
(2892;2088) 
(1107;747) 
(3685;728) 
(2723;2075) 
(2422;2097) 
(3859;566) 
(4278;1013) 
(4128;999) 
(484;622) 
(3817;1091) 
(3714;1164) 
(4343;1007) 
(2546;2530) 
(3809;608) 
(2039;2148) 
(4202;777) 
(973;1054) 
(2580;2160) 
(1872;2481) 
(4019;994) 
(4325;940) 
(582;989) 
(2498;2603) 
(2214;2306) 
(2867;2402) 
(2271;2176) 
(2766;2387) 
(727;883) 
(2155;2712) 
(2490;2743) 
(1188;735) 
(4382;738) 
(544;630) 
(952;777) 
(3609;756) 
(4149;921) 
(2270;2406) 
(2024;2213) 
(690;456) 
(2800;2568) 
(518;589) 
(2248;2224) 
(2156;2921) 
(755;691) 
(4194;914) 
(2371;2647) 
(2099;2026) 
(3676;576) 
(2088;1913) 
(4086;766) 
(4117;1172) 
(2302;2786) 
(1001;1131) 
(2691;2480) 
(4217;1136) 
(1887;2531) 
(2259;2350) 
(4342;595) 
(3900;981) 
(4480;700) 
(2524;2256) 
(512;1022) 
(4240;1212) 
(858;989) 
(4105;599) 
(2734;2767) 
(521;859) 
(2390;2531) 
(654;727) 
(3683;703) 
(2592;2576) 
(4207;958) 
(2632;2371) 
(3884;990) 
(2802;2692) 
(4128;688) 
(1160;649) 
(3963;764) 
(3968;514) 
(2589;2433) 
(1058;581) 
(709;498) 
(2201;2433) 
(4151;581) 
(3912;1223) 
(820;1152) 
(2531;2742) 
(901;1103) 
(4361;612) 
(952;920) 
(939;496) 
(649;699) 
(2886;2122) 
(740;966) 
(4423;1045) 
(2136;2458) 
(1087;635) 
(649;509) 
(3561;583) 
(4380;1070) 
(4010;1160) 
(2625;2054) 
(783;1132) 
(2310;1965) 
(4448;578) 
(2846;2407) 
(2647;2657) 
(994;854) 
(1019;1087) 
(3955;1120) 
(2725;1956) 
(2588;1944) 
(4133;609) 
(3664;873) 
(698;1105) 
(2654;2826) 
(2864;2322) 
(3856;920) 
(894;1150) 
(4164;801) 
(2148;2767) 
(1083;830) 
(1844;2229) 
(1192;879) 
(926;792) 
(3882;900) 
(528;589) 
(2497;2192) 
(3894;882) 
(1954;2758) 
(2334;2507) 
(2432;2635) 
(810;804) 
(2120;2173) 
(2642;2664) 
(770;683) 
(3740;968) 
(4001;763) 
(2177;2131) 
(1006;527) 
(596;931) 
(740;418) 
(3981;995) 
(587;654) 
(2087;2856) 
(4103;528) 
(4091;752) 
(2871;2714) 
(2743;2565) 
(2453;2235) 
(817;852) 
(4090;1143) 
(2383;2318) 
(571;594) 
(4393;1028) 
(2132;2723) 
(4428;990) 
(2047;2247) 
(4261;906) 
(2473;2690) 
(3733;1049) 
(2410;2175) 
(2718;2157) 
(707;1176) 
(3543;639) 
(4205;1072) 
(3765;576) 
(4056;892) 
(1065;530) 
(715;1143) 
(3787;619) 
(847;1102) 
(924;737) 
(2735;2542) 
(3596;607) 
(2317;2547) 
(2587;2040) 
(1148;710) 
(1008;533) 
(3871;700) 
(3611;895) 
(3616;873) 
(2051;2029) 
(1960;2507) 
(4289;1163) 
(3749;1097) 
(1194;737) 
(2238;2162) 
(2020;2057) 
(699;448) 
(2035;2591) 
(3889;1039) 
(4428;831) 
(4126;1019) 
(4342;629) 
(617;723) 
(3752;1113) 
(2539;1977) 
(2799;2636) 
(676;436) 
(3682;828) 
(734;962) 
(4193;538) 
(2560;2191) 
(2003;2014) 
(3900;595) 
(4236;882) 
(3859;1026) 
(2920;2542) 
(849;704) 
(3791;662) 
(3722;1095) 
(722;993) 
(3953;522) 
(4367;716) 
(1098;893) 
(1987;2141) 
(3894;791) 
(1931;2699) 
(4394;860) 
(4202;650) 
(3715;1128) 
(738;446) 
(2630;2103) 
(3555;790) 
(2658;2399) 
(880;611) 
(1039;554) 
(4320;1084) 
(803;689) 
(2188;2734) 
(687;896) 
(686;554) 
(2752;2794) 
(2258;1886) 
(2824;2111) 
(951;582) 
(3689;1037) 
(885;1112) 
(4040;616) 
(3947;1251) 
(916;634) 
(1017;1052) 
(2170;1968) 
(2861;2069) 
(3721;751) 
(4049;1243) 
(3560;617) 
(2471;1908) 
(2506;2028) 
(786;898) 
(2332;2118) 
(758;557) 
(3608;805) 
(828;591) 
(2715;2610) 
(2291;1830) 
(2576;1989) 
(2742;2493) 
(1073;621) 
(715;1187) 
(2276;2449) 
(3954;981) 
(2345;2475) 
(4268;676) 
(2336;2567) 
(2667;2184) 
(2481;1844) 
(895;965) 
(835;733) 
(2988;2459) 
(1034;754) 
(3828;1156) 
(462;670) 
(3685;690) 
(2902;2535) 
(1184;846) 
(2414;2886) 
(2298;1851) 
(3919;791) 
(2885;2554) 
(450;906) 
(3579;658) 
(933;981) 
(4050;1049) 
(3587;524) 
(3928;873) 
(2247;1902) 
(4287;955) 
(2159;2181) 
(4308;1002) 
(4307;955) 
(4247;1150) 
(3639;1110) 
(3653;818) 
(452;868) 
(2850;2295) 
(570;673) 
(891;789) 
(655;755) 
(2610;2260) 
(828;1030) 
(2411;2717) 
(2086;2674) 
(653;889) 
(2204;2875) 
(924;467) 
(2095;1963) 
(4143;805) 
(2729;1994) 
(3594;663) 
(4134;659) 
(3815;714) 
(2507;2809) 
(2614;2734) 
(4331;561) 
(895;1181) 
(3792;1059) 
(701;763) 
(2118;2323) 
(4290;814) 
(2706;2840) 
(1047;1092) 
(2270;2158) 
(2181;2311) 
(2010;2585) 
(3844;870) 
(1866;2649) 
(1972;2068) 
(3608;565) 
(3675;580) 
(708;650) 
(589;655) 
(1136;613) 
(2026;1973) 
(4430;963) 
(3770;1103) 
(2169;2298) 
(1975;2148) 
(914;640) 
(1003;860) 
(432;875) 
(2115;2419) 
(3556;638) 
(4233;535) 
(3664;950) 
(4021;958) 
(3901;820) 
(2519;1862) 
(3719;638) 
(730;441) 
(926;973) 
(855;704) 
(3578;917) 
(4276;872) 
(2544;2463) 
(2838;2042) 
(2862;2251) 
(2495;1846) 
(2512;2988) 
(2563;2629) 
(4195;620) 
(3976;525) 
(4303;687) 
(2123;2052) 
(1189;783) 
(3847;930) 
(3562;938) 
(549;588) 
(2311;2611) 
(3829;1099) 
(2932;2579) 
(2641;2589) 
(1868;2252) 
(2474;2978) 
(2672;2684) 
(818;1148) 
(3749;982) 
(3883;525) 
(2491;2752) 
(990;734) 
(4365;545) 
(3695;682) 
(1088;1039) 
(3687;1099) 
(875;467) 
(3612;878) 
(4323;669) 
(2769;2442) 
(4253;866) 
(2322;2498) 
(589;1019) 
(2665;2902) 
(2672;2513) 
(1132;982) 
(2132;2229) 
(487;823) 
(3997;550) 
(760;895) 
(3756;824) 
(3968;781) 
(2522;2303) 
(2431;2716) 
(926;1024) 
(812;662) 
(3793;1092) 
(3696;792) 
(3907;943) 
(2484;2840) 
(3969;927) 
(944;830) 
(2849;2290) 
(4242;893) 
(3597;1009) 
(2045;2116) 
(2836;2309) 
(2312;2536) 
(2253;2005) 
(561;1029) 
(2833;2304) 
(3811;745) 
(910;1113) 
(690;840) 
(3730;985) 
(3708;1065) 
(2116;2401) 
(2941;2656) 
(2354;2024) 
(1983;2505) 
(2352;2673) 
(2330;2551) 
(991;766) 
(3940;1063) 
(4061;1156) 
(2209;2481) 
(4101;561) 
(2820;2331) 
(3988;751) 
(2070;2226) 
(605;465) 
(4450;590) 
(2226;1961) 
(2132;2166) 
(520;1049) 
(990;978) 
(2571;2723) 
(973;705) 
(935;918) 
(2605;2336) 
(2318;2216) 
(2739;2757) 
(2761;2341) 
(914;753) 
(2599;2664) 
(2214;2565) 
(747;473) 
(2036;2546) 
(3591;795) 
(573;525) 
(4218;585) 
(3928;779) 
(981;912) 
(925;983) 
(4150;1244) 
(2804;2317) 
(1049;653) 
(3901;713) 
(2302;2180) 
(2822;2049) 
(4053;1006) 
(3986;1206) 
(2127;1951) 
(902;641) 
(2203;2750) 
(2111;2309) 
(655;982) 
(2326;2645) 
(1063;882) 
(2241;2347) 
(2061;2100) 
(2763;2086) 
(3561;762) 
(2314;2930) 
(924;529) 
(2463;2153) 
(572;1058) 
(3900;982) 
(3590;939) 
(3571;772) 
(2721;1904) 
(2083;2013) 
(2180;2283) 
(1094;645) 
(1081;681) 
(4126;550) 
(2191;2625) 
(2635;2664) 
(800;1161) 
(2466;2407) 
(1992;2290) 
(2959;2578) 
(2700;2366) 
(495;558) 
(2654;2036) 
(4087;548) 
(452;939) 
(761;459) 
(456;751) 
(4095;819) 
(4208;779) 
(2173;2401) 
(620;823) 
(827;839) 
(2432;1870) 
(1984;2240) 
(2300;2969) 
(4012;812) 
(3751;1210) 
(2814;2383) 
(2222;2115) 
(2927;2329) 
(3547;907) 
(2690;1997) 
(1891;2645) 
(2545;2789) 
(961;485) 
(4000;1010) 
(837;1082) 
(797;983) 
(441;695) 
(2831;2353) 
(2120;2122) 
(997;1004) 
(3610;1068) 
(1957;2388) 
(3675;742) 
(3749;891) 
(2014;2198) 
(426;816) 
(4379;558) 
(3831;608) 
(2804;2125) 
(4046;1266) 
(3782;909) 
(4244;1051) 
(2911;2452) 
(2601;1942) 
(989;611) 
(4239;647) 
(3557;669) 
(4202;883) 
(684;486) 
(2027;2194) 
(1883;2550) 
(2686;2518) 
(2181;2740) 
(823;1030) 
(1987;2381) 
(4477;666) 
(2789;2204) 
(4159;1104) 
(2880;2336) 
(2676;1967) 
(3944;925) 
(2761;2825) 
(1123;690) 
(2725;2375) 
(3743;1141) 
(2072;2326) 
(940;935) 
(2467;2445) 
(3835;1260) 
(2695;2578) 
(3985;820) 
(1977;2028) 
(781;850) 
(4085;845) 
(3770;975) 
(2337;2826) 
(986;1028) 
(621;445) 
(4343;1123) 
(4031;816) 
(3802;896) 
(2171;2418) 
(4390;999) 
(2329;1901) 
(3914;734) 
(3876;991) 
(2939;2597) 
(3657;675) 
(964;735) 
(2634;2489) 
(2149;2753) 
(2967;2575) 
(1103;701) 
(4321;883) 
(2604;2487) 
(3946;731) 
